loading data files...
Word vocab size: 10000, Char vocab size: 51
2017-03-12 08:34:30,958 Epoch[98] Batch [120]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:38:14,264 Epoch[98] Batch [140]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:41:57,898 Epoch[98] Batch [160]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:45:42,252 Epoch[98] Batch [180]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:49:28,237 Epoch[98] Batch [200]	Speed: 11.33 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:50:35,125 Epoch[98] Resetting Data Iterator
2017-03-12 08:50:35,126 Epoch[98] Time cost=2308.422
2017-03-12 08:51:42,045 Epoch[98] Validation-Perplexity=10000000000.013933
2017-03-12 08:55:18,105 Epoch[99] Batch [20]	Speed: 12.07 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:59:05,299 Epoch[99] Batch [40]	Speed: 11.27 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:02:49,010 Epoch[99] Batch [60]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:06:35,797 Epoch[99] Batch [80]	Speed: 11.29 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:10:20,374 Epoch[99] Batch [100]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:14:02,651 Epoch[99] Batch [120]	Speed: 11.52 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:17:47,086 Epoch[99] Batch [140]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:21:33,171 Epoch[99] Batch [160]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:25:14,116 Epoch[99] Batch [180]	Speed: 11.59 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:28:51,215 Epoch[99] Batch [200]	Speed: 11.79 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 09:29:56,094 Epoch[99] Resetting Data Iterator
2017-03-12 09:29:56,095 Epoch[99] Time cost=2294.050
2017-03-12 09:30:58,769 Epoch[99] Validation-Perplexity=10000000000.013933
